,customer_id,transaction_date,transaction_amount
709,CUST_2747,2022-02-23,382.39
710,CUST_2459,2022-02-23,251.9
711,CUST_779,2022-02-23,331.64
712,CUST_837,2022-02-23,231.5
713,CUST_1275,2022-02-23,269.61
714,CUST_1203,2022-02-23,103.48
715,CUST_2874,2022-02-23,494.69
716,CUST_1809,2022-02-23,366.54
717,CUST_989,2022-02-23,194.37
718,CUST_1818,2022-02-23,329.86
719,CUST_1396,2022-02-23,426.92
720,CUST_1617,2022-02-23,488.29
721,CUST_1765,2022-02-23,332.82
722,CUST_571,2022-02-23,326.06
723,CUST_2,2022-02-23,221.22
724,CUST_1794,2022-02-24,48.61
725,CUST_935,2022-02-24,86.41
726,CUST_303,2022-02-24,475.94
727,CUST_363,2022-02-24,255.47
728,CUST_2638,2022-02-24,271.36
729,CUST_2584,2022-02-24,471.08
730,CUST_128,2022-02-24,214.33
731,CUST_528,2022-02-24,398.18
732,CUST_2059,2022-02-24,52.11
733,CUST_599,2022-02-24,60.89
734,CUST_1682,2022-02-24,299.53
735,CUST_2022,2022-02-24,371.22
736,CUST_2275,2022-02-24,297.64
737,CUST_2754,2022-02-24,349.66
738,CUST_576,2022-02-24,198.13
739,CUST_1286,2022-02-25,396.63
740,CUST_778,2022-02-25,434.51
741,CUST_26,2022-02-25,200.77
742,CUST_1344,2022-02-25,59.3
743,CUST_274,2022-02-25,493.71
744,CUST_422,2022-02-25,280.4
745,CUST_913,2022-02-25,212.25
746,CUST_544,2022-02-25,337.61
747,CUST_2360,2022-02-25,491.97
748,CUST_2133,2022-02-25,212.27
749,CUST_1300,2022-02-25,226.57
750,CUST_1134,2022-02-25,25.17
751,CUST_108,2022-02-25,137.08
752,CUST_2825,2022-02-26,51.2
753,CUST_2669,2022-02-26,305.92
754,CUST_924,2022-02-26,300.99
755,CUST_2830,2022-02-26,181.08
756,CUST_793,2022-02-26,460.96
757,CUST_209,2022-02-26,221.97
758,CUST_2354,2022-02-26,67.04
759,CUST_1143,2022-02-26,40.15
760,CUST_807,2022-02-26,181.6
761,CUST_480,2022-02-26,122.96
762,CUST_588,2022-02-26,108.9
763,CUST_1971,2022-02-26,38.62
764,CUST_379,2022-02-26,343.82
765,CUST_2638,2022-02-26,369.82
766,CUST_1638,2022-02-27,46.8
767,CUST_621,2022-02-27,173.31
768,CUST_2181,2022-02-27,102.61
769,CUST_1960,2022-02-27,352.53
770,CUST_2211,2022-02-27,441.1
771,CUST_1180,2022-02-27,242.63
772,CUST_309,2022-02-27,293.02
773,CUST_1504,2022-02-27,192.78
774,CUST_11,2022-02-27,15.06
775,CUST_671,2022-02-27,437.22
776,CUST_31,2022-02-27,485.92
777,CUST_492,2022-02-27,451.24
778,CUST_1546,2022-02-27,339.05
779,CUST_2419,2022-02-28,472.93
780,CUST_255,2022-02-28,394.52
781,CUST_1869,2022-02-28,461.45
782,CUST_1888,2022-02-28,342.9
783,CUST_654,2022-02-28,476.43
784,CUST_1060,2022-02-28,68.16
785,CUST_2856,2022-02-28,84.57
786,CUST_180,2022-02-28,467.01
787,CUST_1805,2022-02-28,266.76
788,CUST_2707,2022-02-28,382.88
789,CUST_2450,2022-02-28,357.0
790,CUST_289,2022-02-28,333.48
791,CUST_333,2022-03-01,380.95
792,CUST_1611,2022-03-01,291.14
793,CUST_2443,2022-03-01,37.12
794,CUST_253,2022-03-01,311.81
795,CUST_2644,2022-03-01,493.18
796,CUST_1871,2022-03-01,400.93
797,CUST_1874,2022-03-01,68.64
798,CUST_1541,2022-03-01,391.07
799,CUST_1287,2022-03-01,125.22
800,CUST_1797,2022-03-01,257.57
801,CUST_771,2022-03-01,14.27
802,CUST_2571,2022-03-01,134.15
803,CUST_444,2022-03-01,447.13
804,CUST_2564,2022-03-01,424.82
805,CUST_2471,2022-03-01,274.38
806,CUST_1132,2022-03-01,57.37
807,CUST_405,2022-03-01,214.35
808,CUST_825,2022-03-01,299.26
809,CUST_590,2022-03-02,216.7
810,CUST_180,2022-03-02,227.01
811,CUST_552,2022-03-02,420.03
812,CUST_1128,2022-03-02,216.99
813,CUST_600,2022-03-02,478.24
814,CUST_405,2022-03-02,59.29
815,CUST_993,2022-03-02,190.15
816,CUST_823,2022-03-02,463.18
817,CUST_2485,2022-03-02,283.73
818,CUST_191,2022-03-02,230.33
819,CUST_576,2022-03-02,292.53
820,CUST_2371,2022-03-02,341.2
821,CUST_33,2022-03-02,390.52
822,CUST_2212,2022-03-02,458.44
823,CUST_2057,2022-03-03,395.8
824,CUST_2847,2022-03-03,388.7
825,CUST_433,2022-03-03,299.98
826,CUST_2935,2022-03-03,103.9
827,CUST_315,2022-03-03,183.35
828,CUST_624,2022-03-03,212.7
829,CUST_177,2022-03-03,38.41
830,CUST_209,2022-03-03,242.31
831,CUST_1233,2022-03-03,185.47
832,CUST_1455,2022-03-03,282.12
833,CUST_176,2022-03-03,247.55
834,CUST_1683,2022-03-03,53.42
835,CUST_1945,2022-03-03,423.39
836,CUST_707,2022-03-03,137.31
837,CUST_560,2022-03-03,262.35
838,CUST_1626,2022-03-03,415.0
839,CUST_196,2022-03-03,69.58
840,CUST_2142,2022-03-03,179.45
841,CUST_2869,2022-03-03,331.08
842,CUST_1504,2022-03-04,369.9
843,CUST_2316,2022-03-04,168.83
844,CUST_1101,2022-03-04,446.62
845,CUST_325,2022-03-04,314.49
846,CUST_1214,2022-03-04,255.58
847,CUST_2469,2022-03-04,240.35
848,CUST_1716,2022-03-05,363.18
849,CUST_1376,2022-03-05,461.8
850,CUST_876,2022-03-05,268.84
851,CUST_1792,2022-03-05,32.72
852,CUST_712,2022-03-05,271.65
853,CUST_515,2022-03-05,418.67
854,CUST_1563,2022-03-05,97.21
855,CUST_1283,2022-03-05,430.99
856,CUST_2720,2022-03-05,96.89
857,CUST_1626,2022-03-05,434.56
858,CUST_2835,2022-03-06,153.51
859,CUST_816,2022-03-06,432.21
860,CUST_263,2022-03-06,18.71
861,CUST_2605,2022-03-06,222.68
862,CUST_520,2022-03-06,423.38
863,CUST_569,2022-03-06,388.89
864,CUST_148,2022-03-06,307.55
865,CUST_1838,2022-03-06,495.23
866,CUST_2412,2022-03-06,164.68
867,CUST_1193,2022-03-06,138.33
868,CUST_396,2022-03-06,23.92
869,CUST_140,2022-03-06,160.57
870,CUST_1083,2022-03-06,454.38
871,CUST_2940,2022-03-06,45.84
872,CUST_1050,2022-03-07,180.77
873,CUST_197,2022-03-07,65.51
874,CUST_730,2022-03-07,399.72
875,CUST_2394,2022-03-07,310.63
876,CUST_2942,2022-03-07,209.79
877,CUST_1534,2022-03-07,463.96
878,CUST_2582,2022-03-07,208.18
879,CUST_1500,2022-03-07,410.27
880,CUST_2972,2022-03-07,249.16
881,CUST_2771,2022-03-07,16.6
882,CUST_1803,2022-03-07,490.23
883,CUST_789,2022-03-07,13.65
884,CUST_1071,2022-03-07,425.57
885,CUST_1180,2022-03-07,433.55
886,CUST_738,2022-03-08,360.44
887,CUST_2160,2022-03-08,37.41
888,CUST_675,2022-03-08,19.89
889,CUST_1068,2022-03-08,361.97
890,CUST_163,2022-03-08,92.16
891,CUST_1685,2022-03-08,244.17
892,CUST_1371,2022-03-08,277.44
893,CUST_1179,2022-03-09,95.29
894,CUST_2786,2022-03-09,157.91
895,CUST_2827,2022-03-09,95.02
896,CUST_959,2022-03-09,409.31
897,CUST_2584,2022-03-09,263.61
898,CUST_2580,2022-03-09,312.71
899,CUST_1808,2022-03-09,355.45
900,CUST_249,2022-03-09,460.94
901,CUST_1999,2022-03-09,433.97
902,CUST_2702,2022-03-09,138.97
903,CUST_2912,2022-03-09,431.07
904,CUST_2037,2022-03-09,158.1
905,CUST_148,2022-03-09,403.48
906,CUST_1221,2022-03-09,436.74
907,CUST_699,2022-03-09,28.84
908,CUST_2147,2022-03-10,175.87
909,CUST_44,2022-03-10,155.05
910,CUST_2034,2022-03-10,287.88
911,CUST_569,2022-03-10,247.18
912,CUST_1395,2022-03-10,279.09
913,CUST_321,2022-03-10,293.79
914,CUST_1403,2022-03-10,87.45
915,CUST_1416,2022-03-10,66.32
916,CUST_1851,2022-03-10,185.61
917,CUST_1986,2022-03-10,400.76
918,CUST_2901,2022-03-10,55.37
919,CUST_123,2022-03-11,416.93
920,CUST_2805,2022-03-11,221.56
921,CUST_675,2022-03-11,79.96
922,CUST_677,2022-03-11,354.37
923,CUST_309,2022-03-11,485.08
924,CUST_2718,2022-03-11,383.02
925,CUST_1835,2022-03-11,439.49
926,CUST_2084,2022-03-11,186.15
927,CUST_1023,2022-03-11,351.63
928,CUST_393,2022-03-11,54.21
929,CUST_406,2022-03-11,11.17
930,CUST_1731,2022-03-11,329.77
931,CUST_135,2022-03-11,416.39
932,CUST_1322,2022-03-11,361.06
933,CUST_2239,2022-03-11,344.83
934,CUST_214,2022-03-12,408.19
935,CUST_858,2022-03-12,137.65
936,CUST_1261,2022-03-12,194.12
937,CUST_783,2022-03-12,371.05
938,CUST_298,2022-03-12,35.8
939,CUST_1773,2022-03-12,445.75
940,CUST_2736,2022-03-12,443.21
941,CUST_1967,2022-03-12,94.67
942,CUST_2374,2022-03-12,271.86
943,CUST_1323,2022-03-12,305.5
944,CUST_2273,2022-03-12,208.38
945,CUST_248,2022-03-12,43.28
946,CUST_1727,2022-03-12,494.35
947,CUST_1471,2022-03-12,497.1
948,CUST_1936,2022-03-12,393.51
949,CUST_801,2022-03-12,250.54
950,CUST_788,2022-03-12,379.11
951,CUST_1279,2022-03-12,24.79
952,CUST_1535,2022-03-12,225.42
953,CUST_1113,2022-03-13,146.51
954,CUST_2392,2022-03-13,232.07
955,CUST_1367,2022-03-13,58.93
956,CUST_2408,2022-03-13,394.44
957,CUST_2566,2022-03-13,236.17
958,CUST_2695,2022-03-13,262.41
959,CUST_736,2022-03-14,165.37
960,CUST_1291,2022-03-14,75.66
961,CUST_2116,2022-03-14,339.78
962,CUST_2865,2022-03-14,321.04
963,CUST_2103,2022-03-14,316.09
964,CUST_2393,2022-03-14,174.19
965,CUST_1900,2022-03-14,30.27
966,CUST_304,2022-03-14,127.78
967,CUST_2362,2022-03-14,264.43
968,CUST_2238,2022-03-14,304.19
969,CUST_823,2022-03-14,165.46
970,CUST_227,2022-03-14,308.73
971,CUST_1810,2022-03-14,112.14
972,CUST_1007,2022-03-14,227.75
973,CUST_2307,2022-03-14,354.95
974,CUST_2723,2022-03-14,154.34
975,CUST_1607,2022-03-14,187.53
976,CUST_2207,2022-03-14,184.5
977,CUST_688,2022-03-14,81.06
978,CUST_1929,2022-03-14,31.95
979,CUST_384,2022-03-14,368.9
980,CUST_2391,2022-03-15,265.07
981,CUST_1749,2022-03-15,372.86
982,CUST_996,2022-03-15,223.09
983,CUST_2737,2022-03-15,454.87
984,CUST_991,2022-03-15,125.13
985,CUST_1115,2022-03-15,101.91
986,CUST_2536,2022-03-15,210.25
987,CUST_1154,2022-03-15,178.92
988,CUST_679,2022-03-15,396.53
989,CUST_1474,2022-03-15,238.05
990,CUST_2020,2022-03-15,104.73
991,CUST_1604,2022-03-15,100.6
992,CUST_1763,2022-03-15,204.89
993,CUST_1501,2022-03-16,92.01
994,CUST_2110,2022-03-16,96.19
995,CUST_1707,2022-03-16,47.62
996,CUST_236,2022-03-16,98.84
997,CUST_534,2022-03-16,459.68
998,CUST_570,2022-03-16,369.03
999,CUST_1238,2022-03-16,84.95
1000,CUST_1290,2022-03-16,359.8
1001,CUST_1743,2022-03-16,426.22
1002,CUST_1379,2022-03-16,421.51
1003,CUST_1020,2022-03-16,129.03
1004,CUST_1934,2022-03-16,479.57
1005,CUST_2831,2022-03-16,295.47
1006,CUST_704,2022-03-16,277.58
1007,CUST_1436,2022-03-16,148.41
1008,CUST_152,2022-03-16,355.75
1009,CUST_1914,2022-03-17,226.5
1010,CUST_2144,2022-03-17,454.08
1011,CUST_444,2022-03-17,163.65
1012,CUST_1124,2022-03-17,449.66
1013,CUST_816,2022-03-17,10.91
1014,CUST_1347,2022-03-17,108.35
1015,CUST_2015,2022-03-17,375.55
1016,CUST_501,2022-03-17,346.82
1017,CUST_2277,2022-03-17,48.15
1018,CUST_546,2022-03-17,274.78
1019,CUST_834,2022-03-18,402.21
1020,CUST_1863,2022-03-18,123.84
1021,CUST_1832,2022-03-18,316.6
1022,CUST_1949,2022-03-18,360.75
1023,CUST_1417,2022-03-18,277.57
1024,CUST_1578,2022-03-18,125.38
1025,CUST_65,2022-03-18,184.4
1026,CUST_844,2022-03-18,59.18
1027,CUST_191,2022-03-18,383.34
1028,CUST_1095,2022-03-18,61.11
1029,CUST_771,2022-03-18,379.44
1030,CUST_911,2022-03-18,283.26
1031,CUST_2016,2022-03-18,183.87
1032,CUST_228,2022-03-18,154.31
1033,CUST_410,2022-03-18,188.1
1034,CUST_1049,2022-03-18,494.98
1035,CUST_1850,2022-03-19,186.14
1036,CUST_1978,2022-03-19,113.53
1037,CUST_2551,2022-03-19,283.89
1038,CUST_1251,2022-03-19,30.75
1039,CUST_2565,2022-03-19,293.71
1040,CUST_1311,2022-03-19,54.62
1041,CUST_1946,2022-03-19,263.69
1042,CUST_1914,2022-03-19,161.91
1043,CUST_1644,2022-03-19,134.57
1044,CUST_1276,2022-03-19,58.92
1045,CUST_965,2022-03-19,79.77
1046,CUST_2070,2022-03-19,337.86
1047,CUST_2429,2022-03-19,334.21
1048,CUST_2670,2022-03-19,363.55
1049,CUST_1834,2022-03-19,251.67
1050,CUST_1146,2022-03-19,161.88
1051,CUST_198,2022-03-20,290.93
1052,CUST_904,2022-03-20,189.56
1053,CUST_763,2022-03-20,192.21
1054,CUST_2015,2022-03-20,343.03
1055,CUST_74,2022-03-20,214.19
1056,CUST_1089,2022-03-20,147.14
1057,CUST_728,2022-03-20,260.84
1058,CUST_2382,2022-03-20,432.11
1059,CUST_2996,2022-03-20,493.67
1060,CUST_1867,2022-03-20,330.86
1061,CUST_1737,2022-03-20,262.08
1062,CUST_1447,2022-03-20,334.82
1063,CUST_2092,2022-03-20,388.13
1064,CUST_2967,2022-03-20,241.55
1065,CUST_1743,2022-03-20,390.28
1066,CUST_963,2022-03-20,492.7
1067,CUST_1371,2022-03-20,306.44
1068,CUST_341,2022-03-20,41.85
1069,CUST_2473,2022-03-21,250.05
1070,CUST_787,2022-03-21,329.56
1071,CUST_2859,2022-03-21,375.93
1072,CUST_454,2022-03-21,470.92
1073,CUST_2583,2022-03-21,25.27
1074,CUST_1078,2022-03-21,318.87
1075,CUST_2882,2022-03-21,406.49
1076,CUST_1321,2022-03-21,365.21
1077,CUST_77,2022-03-21,200.31
1078,CUST_148,2022-03-21,469.45
1079,CUST_2535,2022-03-21,143.81
1080,CUST_680,2022-03-21,215.17
1081,CUST_429,2022-03-21,122.81
1082,CUST_2318,2022-03-21,123.45
1083,CUST_2963,2022-03-21,22.39
1084,CUST_2159,2022-03-22,275.8
1085,CUST_2105,2022-03-22,53.86
1086,CUST_904,2022-03-22,83.02
1087,CUST_2611,2022-03-22,437.53
1088,CUST_2633,2022-03-22,89.32
1089,CUST_761,2022-03-22,412.1
1090,CUST_1382,2022-03-22,79.04
1091,CUST_2545,2022-03-22,252.01
1092,CUST_618,2022-03-22,404.32
1093,CUST_2717,2022-03-22,350.09
1094,CUST_2721,2022-03-22,209.59
1095,CUST_396,2022-03-22,13.26
1096,CUST_2889,2022-03-22,279.8
1097,CUST_2749,2022-03-22,82.21
1098,CUST_1689,2022-03-23,382.49
1099,CUST_600,2022-03-23,231.66
1100,CUST_2656,2022-03-23,71.44
1101,CUST_1424,2022-03-23,337.66
1102,CUST_2402,2022-03-23,443.27
1103,CUST_1312,2022-03-23,158.6
1104,CUST_1078,2022-03-23,68.28
1105,CUST_2552,2022-03-23,59.61
1106,CUST_1771,2022-03-23,166.32
1107,CUST_973,2022-03-23,41.13
1108,CUST_725,2022-03-23,28.1
1109,CUST_2465,2022-03-23,308.49
1110,CUST_1141,2022-03-23,122.53
1111,CUST_1780,2022-03-23,241.77
1112,CUST_2865,2022-03-23,409.47
1113,CUST_747,2022-03-24,409.81
1114,CUST_1304,2022-03-24,360.4
1115,CUST_508,2022-03-24,353.09
1116,CUST_492,2022-03-24,42.75
1117,CUST_1106,2022-03-24,355.99
1118,CUST_1574,2022-03-24,249.17
1119,CUST_2119,2022-03-24,477.18
1120,CUST_2769,2022-03-24,308.96
1121,CUST_1845,2022-03-24,444.48
1122,CUST_103,2022-03-24,408.8
1123,CUST_1515,2022-03-24,146.12
1124,CUST_823,2022-03-24,337.37
1125,CUST_2579,2022-03-25,167.7
1126,CUST_2016,2022-03-25,374.97
1127,CUST_1895,2022-03-25,316.08
1128,CUST_2776,2022-03-25,231.27
1129,CUST_1202,2022-03-25,496.14
1130,CUST_750,2022-03-25,389.62
1131,CUST_416,2022-03-25,274.39
1132,CUST_344,2022-03-25,63.18
1133,CUST_840,2022-03-25,231.53
1134,CUST_1431,2022-03-25,271.91
1135,CUST_762,2022-03-25,78.63
1136,CUST_2255,2022-03-25,116.59
1137,CUST_2672,2022-03-26,235.14
1138,CUST_2527,2022-03-26,342.34
1139,CUST_1060,2022-03-26,435.96
1140,CUST_2335,2022-03-26,290.37
1141,CUST_2186,2022-03-26,133.75
1142,CUST_1225,2022-03-26,312.04
1143,CUST_942,2022-03-26,162.24
1144,CUST_2591,2022-03-26,107.01
1145,CUST_2180,2022-03-26,439.37
1146,CUST_2602,2022-03-26,468.59
1147,CUST_2182,2022-03-26,475.9
1148,CUST_1380,2022-03-26,264.87
1149,CUST_1939,2022-03-26,323.61
1150,CUST_1594,2022-03-26,205.27
1151,CUST_102,2022-03-26,416.68
1152,CUST_1746,2022-03-27,332.0
1153,CUST_171,2022-03-27,291.41
1154,CUST_2423,2022-03-27,440.42
1155,CUST_957,2022-03-27,360.78
1156,CUST_1305,2022-03-27,32.26
1157,CUST_46,2022-03-27,320.22
1158,CUST_1729,2022-03-27,114.26
1159,CUST_1997,2022-03-27,22.95
1160,CUST_2801,2022-03-27,429.62
1161,CUST_2179,2022-03-27,64.6
1162,CUST_590,2022-03-27,315.99
1163,CUST_2682,2022-03-27,494.74
1164,CUST_743,2022-03-28,120.23
1165,CUST_2547,2022-03-28,382.07
1166,CUST_1385,2022-03-28,318.35
1167,CUST_1860,2022-03-28,125.81
1168,CUST_1155,2022-03-28,68.83
1169,CUST_548,2022-03-28,23.21
1170,CUST_230,2022-03-28,318.54
1171,CUST_591,2022-03-28,12.8
1172,CUST_1549,2022-03-28,129.28
1173,CUST_1068,2022-03-28,359.58
1174,CUST_882,2022-03-28,332.55
1175,CUST_942,2022-03-28,296.1
1176,CUST_2483,2022-03-28,229.28
1177,CUST_2241,2022-03-28,407.42
1178,CUST_1289,2022-03-28,353.12
1179,CUST_1638,2022-03-28,125.83
1180,CUST_337,2022-03-29,229.25
1181,CUST_492,2022-03-29,154.04
1182,CUST_582,2022-03-29,200.02
1183,CUST_2697,2022-03-29,317.67
1184,CUST_2457,2022-03-29,28.23
1185,CUST_2586,2022-03-29,433.91
1186,CUST_669,2022-03-29,40.16
1187,CUST_1413,2022-03-29,351.27
1188,CUST_2906,2022-03-29,134.99
1189,CUST_1378,2022-03-29,72.72
1190,CUST_1713,2022-03-29,97.68
1191,CUST_1374,2022-03-29,252.67
1192,CUST_766,2022-03-29,174.24
1193,CUST_150,2022-03-29,409.08
1194,CUST_1556,2022-03-30,100.74
1195,CUST_601,2022-03-30,102.6
1196,CUST_2158,2022-03-30,164.22
1197,CUST_2605,2022-03-30,169.75
1198,CUST_1414,2022-03-30,302.7
1199,CUST_111,2022-03-30,74.93
1200,CUST_43,2022-03-30,273.96
1201,CUST_291,2022-03-30,329.5
1202,CUST_59,2022-03-30,445.85
1203,CUST_822,2022-03-30,36.91
1204,CUST_842,2022-03-30,235.98
1205,CUST_980,2022-03-30,25.87
1206,CUST_2610,2022-03-30,345.91
1207,CUST_2978,2022-03-30,318.4
1208,CUST_1458,2022-03-30,418.88
1209,CUST_1590,2022-03-30,471.48
1210,CUST_1138,2022-03-30,295.08
1211,CUST_2344,2022-03-30,182.78
1212,CUST_969,2022-03-30,370.47
1213,CUST_1543,2022-03-30,265.63
1214,CUST_2257,2022-03-31,150.29
1215,CUST_1689,2022-03-31,349.01
1216,CUST_1555,2022-03-31,63.27
1217,CUST_39,2022-03-31,42.16
1218,CUST_623,2022-03-31,180.13
1219,CUST_762,2022-03-31,412.45
1220,CUST_2890,2022-03-31,162.06
1221,CUST_2836,2022-03-31,468.95
1222,CUST_1787,2022-03-31,244.99
1223,CUST_1695,2022-03-31,150.02
1224,CUST_1614,2022-03-31,403.87
1225,CUST_1815,2022-04-01,62.98
1226,CUST_1470,2022-04-01,289.7
1227,CUST_996,2022-04-01,33.19
1228,CUST_830,2022-04-01,475.38
1229,CUST_664,2022-04-01,222.24
1230,CUST_168,2022-04-01,482.39
1231,CUST_2851,2022-04-01,385.48
1232,CUST_2506,2022-04-01,223.53
1233,CUST_807,2022-04-01,400.69
1234,CUST_657,2022-04-01,197.71
1235,CUST_1626,2022-04-01,417.93
1236,CUST_1617,2022-04-01,66.86
1237,CUST_2399,2022-04-01,460.2
1238,CUST_1802,2022-04-01,96.29
1239,CUST_1469,2022-04-01,290.72
1240,CUST_134,2022-04-01,152.66
1241,CUST_1364,2022-04-01,79.82
1242,CUST_2773,2022-04-01,339.53
1243,CUST_1854,2022-04-01,399.85
1244,CUST_1124,2022-04-02,46.34
1245,CUST_997,2022-04-02,377.74
1246,CUST_1200,2022-04-02,454.07
1247,CUST_573,2022-04-02,65.87
1248,CUST_2230,2022-04-02,174.73
1249,CUST_1449,2022-04-02,327.82
1250,CUST_1351,2022-04-02,106.35
1251,CUST_721,2022-04-02,27.94
1252,CUST_786,2022-04-02,238.18
1253,CUST_1524,2022-04-02,391.95
1254,CUST_2620,2022-04-02,74.1
1255,CUST_2042,2022-04-02,99.6
1256,CUST_1383,2022-04-02,51.13
1257,CUST_1823,2022-04-02,219.08
1258,CUST_2894,2022-04-02,129.52
1259,CUST_46,2022-04-03,59.45
1260,CUST_2957,2022-04-03,106.81
1261,CUST_1325,2022-04-03,175.17
1262,CUST_1578,2022-04-03,389.43
1263,CUST_1926,2022-04-03,95.93
1264,CUST_796,2022-04-03,172.77
1265,CUST_2007,2022-04-03,323.57
1266,CUST_2590,2022-04-03,15.45
1267,CUST_660,2022-04-03,456.09
1268,CUST_312,2022-04-03,397.26
1269,CUST_2312,2022-04-03,16.25
1270,CUST_702,2022-04-03,290.4
1271,CUST_1644,2022-04-03,184.86
1272,CUST_512,2022-04-03,246.3
1273,CUST_694,2022-04-03,192.22
1274,CUST_974,2022-04-04,159.79
1275,CUST_2524,2022-04-04,444.96
1276,CUST_1553,2022-04-04,405.25
1277,CUST_1634,2022-04-04,165.77
1278,CUST_61,2022-04-04,44.8
1279,CUST_1883,2022-04-04,493.83
1280,CUST_1272,2022-04-04,463.87
1281,CUST_2367,2022-04-04,22.69
1282,CUST_714,2022-04-04,366.8
1283,CUST_73,2022-04-04,13.56
1284,CUST_2287,2022-04-04,159.05
1285,CUST_80,2022-04-04,95.39
1286,CUST_928,2022-04-04,71.12
1287,CUST_462,2022-04-04,57.26
1288,CUST_815,2022-04-04,281.19
1289,CUST_2212,2022-04-04,244.98
1290,CUST_1965,2022-04-04,104.42
1291,CUST_859,2022-04-05,28.15
1292,CUST_884,2022-04-05,235.08
1293,CUST_2598,2022-04-05,110.8
1294,CUST_1115,2022-04-05,321.09
1295,CUST_1879,2022-04-05,419.64
1296,CUST_2718,2022-04-05,457.66
1297,CUST_832,2022-04-05,228.88
1298,CUST_942,2022-04-05,271.09
1299,CUST_2972,2022-04-05,293.03
1300,CUST_757,2022-04-05,13.82
1301,CUST_1247,2022-04-05,364.33
1302,CUST_1872,2022-04-05,151.8
1303,CUST_610,2022-04-05,432.55
1304,CUST_2386,2022-04-06,355.59
1305,CUST_2838,2022-04-06,425.26
1306,CUST_586,2022-04-06,492.23
1307,CUST_2908,2022-04-06,340.54
1308,CUST_617,2022-04-06,245.88
1309,CUST_1436,2022-04-06,299.41
1310,CUST_139,2022-04-06,317.92
1311,CUST_2023,2022-04-06,49.85
1312,CUST_1191,2022-04-06,457.77
1313,CUST_2693,2022-04-06,417.93
1314,CUST_1768,2022-04-06,102.85
1315,CUST_2607,2022-04-06,487.64
1316,CUST_2457,2022-04-06,101.74
1317,CUST_2926,2022-04-06,471.82
1318,CUST_1696,2022-04-06,319.36
1319,CUST_2432,2022-04-06,274.04
1320,CUST_996,2022-04-07,118.6
1321,CUST_737,2022-04-07,139.39
1322,CUST_641,2022-04-07,155.12
1323,CUST_465,2022-04-07,381.16
1324,CUST_2179,2022-04-07,226.78
1325,CUST_2757,2022-04-07,357.43
1326,CUST_1513,2022-04-07,106.21
1327,CUST_19,2022-04-07,277.48
1328,CUST_2459,2022-04-07,440.95
1329,CUST_2303,2022-04-07,173.95
1330,CUST_481,2022-04-07,429.15
1331,CUST_2519,2022-04-07,174.06
1332,CUST_2839,2022-04-07,51.29
1333,CUST_656,2022-04-07,119.23
1334,CUST_2400,2022-04-07,372.3
1335,CUST_2809,2022-04-07,95.03
1336,CUST_934,2022-04-07,480.72
1337,CUST_2485,2022-04-07,431.16
1338,CUST_865,2022-04-08,31.11
1339,CUST_792,2022-04-08,97.83
1340,CUST_1791,2022-04-08,55.3
1341,CUST_2112,2022-04-08,451.68
1342,CUST_2161,2022-04-08,197.45
1343,CUST_753,2022-04-08,476.11
1344,CUST_2618,2022-04-08,49.25
1345,CUST_834,2022-04-08,66.98
1346,CUST_324,2022-04-08,444.11
1347,CUST_2585,2022-04-08,218.65
1348,CUST_308,2022-04-08,64.14
1349,CUST_1406,2022-04-08,188.4
1350,CUST_1821,2022-04-09,45.61
1351,CUST_2296,2022-04-09,98.68
1352,CUST_2121,2022-04-09,313.77
1353,CUST_2903,2022-04-09,93.98
1354,CUST_943,2022-04-09,365.17
1355,CUST_556,2022-04-09,313.99
1356,CUST_107,2022-04-09,78.01
1357,CUST_667,2022-04-09,497.71
1358,CUST_741,2022-04-09,434.29
1359,CUST_1079,2022-04-09,215.67
1360,CUST_182,2022-04-09,304.83
1361,CUST_1984,2022-04-09,244.5
1362,CUST_1624,2022-04-09,300.68
1363,CUST_2850,2022-04-09,157.31
1364,CUST_1988,2022-04-09,167.81
1365,CUST_1426,2022-04-10,141.38
1366,CUST_879,2022-04-10,227.53
1367,CUST_2685,2022-04-10,476.24
1368,CUST_1697,2022-04-10,262.31
1369,CUST_824,2022-04-10,449.41
1370,CUST_1216,2022-04-10,286.44
1371,CUST_75,2022-04-10,143.18
1372,CUST_1008,2022-04-10,66.59
1373,CUST_2847,2022-04-10,228.29
1374,CUST_1806,2022-04-10,36.85
1375,CUST_2350,2022-04-10,247.48
1376,CUST_775,2022-04-10,307.93
1377,CUST_1755,2022-04-10,250.4
1378,CUST_941,2022-04-10,329.83
1379,CUST_2402,2022-04-10,440.03
1380,CUST_2131,2022-04-10,268.09
1381,CUST_2498,2022-04-11,183.11
1382,CUST_2432,2022-04-11,363.28
1383,CUST_2745,2022-04-11,395.96
1384,CUST_2161,2022-04-11,51.3
1385,CUST_859,2022-04-11,194.91
1386,CUST_515,2022-04-11,414.7
1387,CUST_2022,2022-04-11,427.09
1388,CUST_92,2022-04-11,380.97
1389,CUST_2403,2022-04-11,171.18
1390,CUST_44,2022-04-11,89.23
1391,CUST_871,2022-04-11,134.46
1392,CUST_827,2022-04-11,231.2
1393,CUST_1169,2022-04-11,19.57
1394,CUST_2540,2022-04-11,403.73
1395,CUST_1466,2022-04-11,190.25
1396,CUST_94,2022-04-11,436.62
1397,CUST_2225,2022-04-11,151.55
1398,CUST_1670,2022-04-12,378.58
1399,CUST_2928,2022-04-12,167.18
